Exchange,InstrumentIdentifier,LastTradeTime,ServerTime,AverageTradedPrice,BuyPrice,BuyQty,Close,High,Low,LastTradePrice,LastTradeQty,Open,OpenInterest,QuotationLot,SellPrice,SellQty,TotalQtyTraded,Value,PreOpen,PriceChange,PriceChangePercentage,OpenInterestChange,MessageType
NFO,NIFTY-II,1679907511,1679907511,17126.59,17200.0,50,17047.9,17201.0,17030.0,17200.8,850,17070.0,5547450,50.0,17200.95,50,3089850,52918594111.5,False,152.9,0.9,1109250,RealtimeResult
NFO,NIFTY-II,1679907513,1679907513,17126.59,17199.15,50,17047.9,17201.0,17030.0,17198.75,250,17070.0,5547450,50.0,17201.0,250,3090100,52922875759.0,False,150.85,0.88,1109250,RealtimeResult
NFO,NIFTY-II,1679907514,1679907514,17126.63,17200.1,50,17047.9,17201.0,17030.0,17200.95,1300,17070.0,5547450,50.0,17201.0,250,3091400,52945263982.0,False,153.05,0.9,1109250,RealtimeResult
NFO,NIFTY-II,1679907515,1679907515,17126.63,17200.1,50,17047.9,17201.0,17030.0,17200.95,0,17070.0,5547450,50.0,17201.0,250,3091400,52945263982.0,False,153.05,0.9,1109250,RealtimeResult
NFO,NIFTY-II,1679907517,1679907517,17126.68,17201.5,100,17047.9,17201.5,17030.0,17201.5,2450,17070.0,5547450,50.0,17202.0,50,3093850,52987378918.0,False,153.6,0.9,1109250,RealtimeResult
NFO,NIFTY-II,1679907518,1679907518,17126.69,17200.0,50,17047.9,17201.5,17030.0,17200.0,200,17070.0,5547450,50.0,17200.5,50,3094050,52990835194.5,False,152.1,0.89,1109250,RealtimeResult
NFO,NIFTY-II,1679907520,1679907520,17126.72,17196.85,50,17047.9,17201.5,17030.0,17196.85,1200,17070.0,5547450,50.0,17199.55,150,3095250,53011480080.0,False,148.95,0.87,1109250,RealtimeResult
NFO,NIFTY-II,1679907521,1679907521,17126.75,17196.85,100,17047.9,17201.5,17030.0,17199.65,1500,17070.0,5547450,50.0,17199.65,300,3096750,53037263062.5,False,151.75,0.89,1109250,RealtimeResult
NFO,NIFTY-II,1679907523,1679907523,17126.78,17196.8,200,17047.9,17201.5,17030.0,17197.85,1100,17070.0,5547450,50.0,17197.45,50,3097850,53056195423.0,False,149.95,0.88,1109250,RealtimeResult
NFO,NIFTY-II,1679907524,1679907524,17126.8,17196.8,200,17047.9,17201.5,17030.0,17197.9,1150,17070.0,5547450,50.0,17198.2,100,3099000,53075953200.0,False,150.0,0.88,1109250,RealtimeResult
