Exchange,InstrumentIdentifier,LastTradeTime,ServerTime,AverageTradedPrice,BuyPrice,BuyQty,Close,High,Low,LastTradePrice,LastTradeQty,Open,OpenInterest,QuotationLot,SellPrice,SellQty,TotalQtyTraded,Value,PreOpen,PriceChange,PriceChangePercentage,OpenInterestChange,MessageType
NFO,HDFC-II,1679907511,1679907512,2587.58,2596.7,300,2579.5,2597.65,2578.1,2597.65,0,2579.9,13737000,300.0,2597.05,600,7183500,18587880930.0,False,18.15,0.7,6567600,RealtimeResult
NFO,HDFC-II,1679907513,1679907513,2587.58,2597.2,300,2579.5,2597.65,2578.1,2597.05,1200,2579.9,13737000,300.0,2597.65,300,7184700,18590986026.0,False,17.55,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907513,1679907513,2587.58,2596.0,1200,2579.5,2597.65,2578.1,2597.2,300,2579.9,13737000,300.0,2597.45,300,7185000,18591762300.0,False,17.7,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907514,1679907514,2587.58,2596.7,300,2579.5,2597.65,2578.1,2597.2,0,2579.9,13737000,300.0,2597.6,300,7185000,18591762300.0,False,17.7,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907515,1679907515,2587.58,2596.8,300,2579.5,2597.65,2578.1,2597.2,0,2579.9,13737000,300.0,2597.55,300,7185000,18591762300.0,False,17.7,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907517,1679907517,2587.58,2596.85,300,2579.5,2597.65,2578.1,2597.2,300,2579.9,13737000,300.0,2597.45,600,7185300,18592538574.0,False,17.7,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907518,1679907518,2587.58,2595.95,600,2579.5,2597.65,2578.1,2596.5,600,2579.9,13737000,300.0,2597.25,300,7185900,18594091122.0,False,17.0,0.66,6567600,RealtimeResult
NFO,HDFC-II,1679907519,1679907519,2587.58,2596.05,300,2579.5,2597.65,2578.1,2596.5,300,2579.9,13737000,300.0,2597.3,300,7186200,18594867396.0,False,17.0,0.66,6567600,RealtimeResult
NFO,HDFC-II,1679907520,1679907520,2587.58,2596.2,300,2579.5,2597.65,2578.1,2596.5,0,2579.9,13737000,300.0,2597.2,300,7186200,18594867396.0,False,17.0,0.66,6567600,RealtimeResult
NFO,HDFC-II,1679907521,1679907521,2587.58,2596.6,300,2579.5,2597.65,2578.1,2597.5,900,2579.9,13737000,300.0,2597.45,300,7187100,18597196218.0,False,18.0,0.7,6567600,RealtimeResult
NFO,HDFC-II,1679907522,1679907522,2587.58,2596.55,300,2579.5,2597.65,2578.1,2597.5,0,2579.9,13737000,300.0,2597.35,300,7187100,18597196218.0,False,18.0,0.7,6567600,RealtimeResult
NFO,HDFC-II,1679907523,1679907523,2587.58,2596.55,300,2579.5,2597.65,2578.1,2597.25,600,2579.9,13737000,300.0,2597.35,300,7187700,18598748766.0,False,17.75,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907524,1679907525,2587.59,2597.05,600,2579.5,2597.65,2578.1,2597.05,900,2579.9,13737000,300.0,2597.6,300,7188600,18601149474.0,False,17.55,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907526,1679907526,2587.59,2597.0,300,2579.5,2597.65,2578.1,2597.05,600,2579.9,13737000,300.0,2597.7,300,7189200,18602702028.0,False,17.55,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907526,1679907526,2587.59,2597.0,300,2579.5,2597.65,2578.1,2597.05,0,2579.9,13737000,300.0,2597.7,300,7189200,18602702028.0,False,17.55,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907528,1679907528,2587.59,2597.0,300,2579.5,2597.65,2578.1,2597.05,0,2579.9,13737000,300.0,2597.55,300,7189200,18602702028.0,False,17.55,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907530,1679907530,2587.59,2596.45,600,2579.5,2597.65,2578.1,2597.0,600,2579.9,13737000,300.0,2597.4,300,7189800,18604254582.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907531,1679907531,2587.59,2596.5,300,2579.5,2597.65,2578.1,2597.0,0,2579.9,13737000,300.0,2597.35,300,7189800,18604254582.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907532,1679907532,2587.59,2596.55,300,2579.5,2597.65,2578.1,2597.0,300,2579.9,13737000,300.0,2597.1,300,7190100,18605030859.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907533,1679907534,2587.59,2596.45,600,2579.5,2597.65,2578.1,2597.0,0,2579.9,13737000,300.0,2597.05,300,7190100,18605030859.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907534,1679907535,2587.59,2596.5,300,2579.5,2597.65,2578.1,2597.0,0,2579.9,13737000,300.0,2597.45,300,7190100,18605030859.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907536,1679907536,2587.59,2596.5,300,2579.5,2597.65,2578.1,2597.0,300,2579.9,13737000,300.0,2597.65,600,7190400,18605807136.0,False,17.5,0.68,6567600,RealtimeResult
NFO,HDFC-II,1679907537,1679907537,2587.59,2597.35,300,2579.5,2597.65,2578.1,2597.65,900,2579.9,13737000,300.0,2598.0,600,7191300,18608135967.0,False,18.15,0.7,6567600,RealtimeResult
NFO,HDFC-II,1679907537,1679907537,2587.59,2597.2,300,2579.5,2597.65,2578.1,2597.25,300,2579.9,13737000,300.0,2597.95,300,7191600,18608912244.0,False,17.75,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907538,1679907538,2587.59,2596.85,300,2579.5,2597.65,2578.1,2597.35,1200,2579.9,13737000,300.0,2597.75,300,7192800,18612017352.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907539,1679907539,2587.59,2596.85,300,2579.5,2597.65,2578.1,2597.35,0,2579.9,13737000,300.0,2597.75,300,7192800,18612017352.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907540,1679907540,2587.59,2596.85,300,2579.5,2597.65,2578.1,2597.35,300,2579.9,13737000,300.0,2597.75,300,7193100,18612793629.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907542,1679907542,2587.59,2596.55,600,2579.5,2597.65,2578.1,2597.35,0,2579.9,13737000,300.0,2597.75,300,7193100,18612793629.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907542,1679907542,2587.59,2596.65,300,2579.5,2597.65,2578.1,2597.35,0,2579.9,13737000,300.0,2597.75,300,7193100,18612793629.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907543,1679907543,2587.59,2596.35,300,2579.5,2597.65,2578.1,2597.35,300,2579.9,13737000,300.0,2597.75,300,7193400,18613569906.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907544,1679907544,2587.59,2596.55,600,2579.5,2597.65,2578.1,2597.35,0,2579.9,13737000,300.0,2597.75,300,7193400,18613569906.0,False,17.85,0.69,6567600,RealtimeResult
NFO,HDFC-II,1679907545,1679907546,2587.59,2596.75,600,2579.5,2597.65,2578.1,2597.35,300,2579.9,13737000,300.0,2597.75,300,7193700,18614346183.0,False,17.85,0.69,6567600,RealtimeResult
