Exchange,InstrumentIdentifier,LastTradeTime,ServerTime,AverageTradedPrice,BuyPrice,BuyQty,Close,High,Low,LastTradePrice,LastTradeQty,Open,OpenInterest,QuotationLot,SellPrice,SellQty,TotalQtyTraded,Value,PreOpen,PriceChange,PriceChangePercentage,OpenInterestChange,MessageType
NFO,NIFTY-III,1679907511,1679907511,17198.94,17255.35,50,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17257.95,450,400700,6891615258.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907513,1679907513,17199.14,17254.95,250,17111.7,17258.0,17099.3,17255.2,1400,17142.0,1389300,50.0,17257.95,500,402100,6915774194.0,False,143.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907514,1679907514,17199.14,17255.3,400,17111.7,17258.0,17099.3,17255.2,0,17142.0,1389300,50.0,17258.0,250,402100,6915774194.0,False,143.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907516,1679907516,17199.3,17255.15,100,17111.7,17258.0,17099.3,17255.2,1000,17142.0,1389300,50.0,17257.95,500,403100,6933037830.0,False,143.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907517,1679907517,17199.46,17255.95,100,17111.7,17258.0,17099.3,17258.0,1050,17142.0,1389300,50.0,17258.0,100,404150,6951161759.0,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907518,1679907518,17199.46,17254.1,100,17111.7,17258.0,17099.3,17258.0,0,17142.0,1389300,50.0,17257.95,400,404150,6951161759.0,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907520,1679907520,17199.75,17252.5,100,17111.7,17258.0,17099.3,17258.0,2000,17142.0,1389300,50.0,17256.25,400,406150,6985678462.5,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907521,1679907521,17199.75,17253.1,100,17111.7,17258.0,17099.3,17258.0,0,17142.0,1389300,50.0,17256.8,450,406150,6985678462.5,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907523,1679907523,17199.9,17251.65,100,17111.7,17258.0,17099.3,17258.0,1000,17142.0,1389300,50.0,17255.25,400,407150,7002939285.0,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907524,1679907524,17200.04,17252.5,400,17111.7,17258.0,17099.3,17258.0,1000,17142.0,1389300,50.0,17256.25,400,408150,7020196326.0,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907526,1679907526,17200.04,17252.4,350,17111.7,17258.0,17099.3,17258.0,0,17142.0,1389300,50.0,17255.95,400,408150,7020196326.0,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907527,1679907527,17200.33,17252.5,100,17111.7,17258.0,17099.3,17258.0,2000,17142.0,1389300,50.0,17256.25,400,410150,7054715349.5,False,146.3,0.85,150700,RealtimeResult
NFO,NIFTY-III,1679907528,1679907528,17200.48,17252.0,200,17111.7,17258.0,17099.3,17255.5,1100,17142.0,1389300,50.0,17255.5,500,411250,7073697400.0,False,143.8,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907529,1679907529,17200.62,17252.0,200,17111.7,17258.0,17099.3,17255.5,1000,17142.0,1389300,50.0,17255.3,450,412250,7090955595.0,False,143.8,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907531,1679907531,17200.76,17252.0,200,17111.7,17258.0,17099.3,17255.5,1000,17142.0,1389300,50.0,17254.95,500,413250,7108214070.0,False,143.8,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907532,1679907532,17200.76,17252.0,200,17111.7,17258.0,17099.3,17255.5,0,17142.0,1389300,50.0,17254.95,500,413250,7108214070.0,False,143.8,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907537,1679907537,17200.76,17253.95,100,17111.7,17258.0,17099.3,17255.5,0,17142.0,1389300,50.0,17255.0,50,413250,7108214070.0,False,143.8,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907538,1679907539,17200.91,17253.95,150,17111.7,17258.0,17099.3,17255.0,1050,17142.0,1389300,50.0,17256.95,450,414300,7126337013.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907539,1679907540,17200.91,17254.1,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.95,450,414300,7126337013.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907542,1679907542,17201.19,17254.2,150,17111.7,17258.0,17099.3,17255.0,2000,17142.0,1389300,50.0,17257.0,100,416300,7160855397.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907543,1679907543,17201.19,17253.5,150,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.0,50,416300,7160855397.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907544,1679907544,17201.33,17253.5,150,17111.7,17258.0,17099.3,17255.0,1000,17142.0,1389300,50.0,17256.0,50,417300,7178115009.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907546,1679907546,17201.34,17254.1,100,17111.7,17258.0,17099.3,17255.0,100,17142.0,1389300,50.0,17256.0,50,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907547,1679907547,17201.34,17253.8,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.0,100,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907548,1679907548,17201.34,17253.25,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.0,150,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907551,1679907551,17201.34,17252.4,150,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17255.75,500,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907552,1679907552,17201.34,17252.6,200,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17255.95,500,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907553,1679907553,17201.34,17252.8,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17255.95,400,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907554,1679907554,17201.34,17252.9,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17255.95,400,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907555,1679907555,17201.34,17253.1,150,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.0,50,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907556,1679907556,17201.34,17253.4,100,17111.7,17258.0,17099.3,17255.0,0,17142.0,1389300,50.0,17256.0,50,417400,7179839316.0,False,143.3,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907557,1679907558,17201.35,17253.3,150,17111.7,17258.0,17099.3,17256.2,100,17142.0,1389300,50.0,17256.95,500,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907558,1679907559,17201.35,17253.2,100,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17256.95,550,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907559,1679907560,17201.35,17253.15,200,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17256.95,600,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907562,1679907562,17201.35,17252.3,100,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17255.75,450,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907563,1679907563,17201.35,17251.85,100,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17254.85,500,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907564,1679907564,17201.35,17251.5,200,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17254.8,150,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907565,1679907565,17201.35,17251.6,200,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17254.8,100,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907566,1679907566,17201.35,17251.45,100,17111.7,17258.0,17099.3,17256.2,0,17142.0,1389300,50.0,17255.2,450,417500,7181563625.0,False,144.5,0.84,150700,RealtimeResult
NFO,NIFTY-III,1679907569,1679907569,17201.37,17251.25,100,17111.7,17258.0,17099.3,17252.75,150,17142.0,1389300,50.0,17254.8,400,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907570,1679907570,17201.37,17251.25,100,17111.7,17258.0,17099.3,17252.75,0,17142.0,1389300,50.0,17254.8,450,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907572,1679907573,17201.37,17251.0,100,17111.7,17258.0,17099.3,17252.75,0,17142.0,1389300,50.0,17253.25,50,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907573,1679907574,17201.37,17251.05,200,17111.7,17258.0,17099.3,17252.75,0,17142.0,1389300,50.0,17253.25,100,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907575,1679907575,17201.37,17250.55,100,17111.7,17258.0,17099.3,17252.75,0,17142.0,1389300,50.0,17253.9,150,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907576,1679907576,17201.37,17250.4,100,17111.7,17258.0,17099.3,17252.75,0,17142.0,1389300,50.0,17253.8,450,417650,7184152180.5,False,141.05,0.82,150700,RealtimeResult
NFO,NIFTY-III,1679907578,1679907578,17201.4,17249.95,200,17111.7,17258.0,17099.3,17251.0,200,17142.0,1389300,50.0,17253.65,400,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907579,1679907579,17201.4,17250.05,200,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17253.65,400,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907580,1679907580,17201.4,17250.9,200,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17254.6,500,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907583,1679907583,17201.4,17250.4,150,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17254.25,500,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907585,1679907585,17201.4,17251.8,250,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17254.95,500,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907586,1679907586,17201.4,17251.75,150,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17254.95,400,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907588,1679907588,17201.4,17251.6,100,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17254.95,500,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907590,1679907590,17201.4,17252.05,200,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17255.0,100,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
NFO,NIFTY-III,1679907591,1679907591,17201.4,17252.6,100,17111.7,17258.0,17099.3,17251.0,0,17142.0,1389300,50.0,17255.0,50,417850,7187604990.0,False,139.3,0.81,150700,RealtimeResult
